,Label
6456,0
588,1
11394,0
6561,0
7804,0
15229,1
15230,1
699,1
705,1
7203,0
1834,1
4599,1
10156,0
3286,1
964,1
965,1
968,1
972,1
975,1
976,1
977,1
978,1
979,1
980,1
981,1
988,1
993,1
11660,0
11661,0
11662,0
4630,1
232,1
11280,0
11684,0
1892,1
13053,1
11790,0
9541,0
1676,1
8940,0
7490,0
13153,1
8461,0
8651,0
11617,0
4808,1
2440,1
6277,0
8002,0
10236,0
1959,1
1960,1
1961,1
1966,1
1967,1
1971,1
1972,1
1974,1
1975,1
1979,1
1980,1
1983,1
1985,1
1986,1
1987,1
1988,1
1989,1
1992,1
1993,1
1994,1
1996,1
1997,1
1999,1
287,1
6319,0
8003,0
8744,0
9129,0
9431,0
10857,0
11438,0
11454,0
11462,0
11622,0
7259,0
3342,1
3343,1
3344,1
2753,1
12900,0
9944,0
6928,0
11328,0
11631,0
11688,0
13043,1
7864,0
9586,0
333,1
12670,0
2678,1
5200,1
12133,0
9886,0
8284,0
6080,0
9135,0
8155,0
2110,1
8888,0
6935,0
9059,0
14234,1
14351,1
14352,1
14353,1
14375,1
14380,1
14381,1
14385,1
14389,1
14390,1
14391,1
14414,1
14433,1
10324,0
4682,1
1884,1
1968,1
1978,1
10043,0
1694,1
2270,1
11484,0
8824,0
10108,0
10164,0
10192,0
10362,0
10375,0
10452,0
10484,0
8806,0
1346,1
4692,1
14165,1
2796,1
357,1
1937,1
11822,0
2346,1
2381,1
5831,0
2472,1
12721,0
3294,1
6555,0
7018,0
7213,0
13024,1
2696,1
12399,0
2630,1
7799,0
8645,0
9819,0
7179,0
5194,1
14600,1
11543,0
6778,0
8111,0
60,1
11138,0
11139,0
11174,0
11187,0
11206,0
11257,0
10341,0
1859,1
4503,1
2281,1
10207,0
11902,0
5394,1
13844,1
13990,1
4951,1
8008,0
8900,0
12810,0
2058,1
2076,1
3462,1
3863,1
3885,1
3927,1
3931,1
3974,1
10381,0
4495,1
8347,0
2365,1
7661,0
5913,0
2080,1
6246,0
14190,1
6223,0
8098,0
8970,0
10358,0
13972,1
14303,1
8400,0
6478,0
8367,0
10726,0
6295,0
8385,0
12647,0
1540,1
9310,0
7461,0
38,1
2406,1
4883,1
233,1
7228,0
9553,0
13759,1
11213,0
6703,0
7907,0
8061,0
150,1
10863,0
7738,0
13481,1
4745,1
12097,0
6389,0
9023,0
592,1
3607,1
12376,0
10774,0
7115,0
7477,0
9526,0
6111,0
14799,1
10376,0
6259,0
156,1
5376,1
2394,1
362,1
14115,1
12171,0
2527,1
6426,0
7270,0
1930,1
6800,0
8091,0
9189,0
4169,1
8507,0
2559,1
6642,0
13383,1
13482,1
11018,0
6601,0
3853,1
14601,1
5106,1
316,1
8048,0
11097,0
12253,0
12975,0
5923,0
7427,0
9286,0
2993,1
494,1
13817,1
14342,1
14343,1
7451,0
1723,1
15111,1
6225,0
12343,0
12537,0
722,1
1575,1
5797,0
7530,0
2145,1
6303,0
6824,0
8817,0
10237,0
4609,1
6338,0
13653,1
14155,1
14269,1
2679,1
10389,0
4232,1
12409,0
12620,0
12414,0
7935,0
8295,0
8919,0
3051,1
11616,0
2877,1
7884,0
6415,0
6985,0
10270,0
0,1
6224,0
6949,0
2579,1
4216,1
6919,0
4769,1
6462,0
6724,0
10710,0
2982,1
4156,1
8948,0
11430,0
14831,1
14851,1
14939,1
10193,0
10280,0
1846,1
2614,1
6016,0
7321,0
8767,0
1969,1
7823,0
5652,0
9465,0
4098,1
9838,0
3720,1
10799,0
14545,1
8281,0
1322,1
3641,1
4061,1
4068,1
4117,1
4119,1
9488,0
1550,1
3837,1
9585,0
6156,0
12294,0
2884,1
2178,1
6901,0
7625,0
8019,0
12083,0
1677,1
13799,1
14004,1
4749,1
15051,1
15096,1
12591,0
664,1
8536,0
1817,1
12298,0
1366,1
14379,1
6704,0
13347,1
13498,1
13926,1
13475,1
6015,0
2471,1
5249,1
7241,0
8023,0
12627,0
12434,0
5017,1
6046,0
13956,1
13962,1
14022,1
12128,0
7360,0
7377,0
5341,1
10466,0
5612,0
10834,0
1866,1
2577,1
2578,1
2580,1
2604,1
2605,1
1623,1
1176,1
11469,0
4996,1
750,1
2068,1
3790,1
14570,1
14690,1
11711,0
590,1
1457,1
8292,0
13011,1
10117,0
8312,0
11800,0
15097,1
701,1
5941,0
7220,0
7874,0
6918,0
8438,0
12921,0
8955,0
13805,1
7254,0
7976,0
1437,1
304,1
3555,1
4972,1
5509,1
10523,0
12559,0
7166,0
3511,1
1929,1
7169,0
12595,0
3686,1
1209,1
8083,0
12861,0
1837,1
9347,0
9951,0
12367,0
11309,0
10787,0
4644,1
11528,0
12242,0
12503,0
14262,1
10139,0
13561,1
14965,1
12438,0
1124,1
122,1
10411,0
6744,0
10997,0
7068,0
6655,0
6772,0
13508,1
13718,1
13861,1
13895,1
9637,0
3175,1
10301,0
4822,1
1761,1
4535,1
4735,1
4927,1
12436,0
3846,1
5766,0
13754,1
5016,1
13213,1
13221,1
13222,1
13234,1
13287,1
13433,1
13452,1
13555,1
13808,1
4219,1
12757,0
1631,1
12407,0
6823,0
9112,0
1515,1
13013,1
13166,1
13281,1
5088,1
1133,1
1136,1
3662,1
6208,0
6009,0
3055,1
3083,1
3514,1
12067,0
11248,0
3348,1
9434,0
2564,1
10040,0
8276,0
8544,0
4461,1
5671,0
4190,1
1477,1
5877,0
5628,0
3708,1
107,1
1448,1
10927,0
12607,0
4387,1
13415,1
2818,1
3780,1
7089,0
8249,0
3733,1
9174,0
5302,1
11286,0
11372,0
11527,0
11534,0
11561,0
11562,0
11563,0
11594,0
11612,0
11678,0
11685,0
11689,0
11695,0
11696,0
11704,0
11724,0
11737,0
11739,0
11753,0
11770,0
11774,0
11791,0
11828,0
11854,0
11886,0
11890,0
11935,0
11938,0
11952,0
11954,0
11962,0
12496,0
10220,0
8763,0
8792,0
11020,0
10393,0
363,1
12945,0
1318,1
11369,0
2931,1
4000,1
4206,1
4807,1
4283,1
4729,1
4778,1
4786,1
14694,1
6038,0
3604,1
10829,0
6645,0
5363,1
11317,0
7467,0
11589,0
8560,0
11080,0
10046,0
7731,0
2503,1
10790,0
12250,0
13560,1
6807,0
4064,1
4065,1
4066,1
4073,1
4075,1
4076,1
4123,1
4124,1
4136,1
4137,1
11293,0
10713,0
10445,0
6479,0
2537,1
6502,0
9616,0
82,1
5152,1
4331,1
6063,0
8588,0
3345,1
2243,1
8592,0
8785,0
14292,1
8421,0
2573,1
14462,1
1561,1
7821,0
1060,1
9063,0
2977,1
4049,1
5434,1
6474,0
149,1
11308,0
12922,0
9382,0
1446,1
4116,1
15228,1
8114,0
10034,0
4487,1
337,1
5381,1
1833,1
12460,0
3232,1
2870,1
2790,1
2769,1
5865,0
3308,1
2787,1
3996,1
2999,1
10063,0
7879,0
10595,0
10738,0
12198,0
13912,1
8547,0
12763,0
10564,0
5211,1
10662,0
6867,0
2586,1
7502,0
9749,0
2374,1
14200,1
14345,1
13325,1
13534,1
14443,1
11320,0
11602,0
11625,0
11679,0
11690,0
11743,0
11944,0
11964,0
11982,0
12000,0
12001,0
12983,1
8386,0
8889,0
8980,0
3189,1
249,1
3021,1
12338,0
12640,0
2445,1
8261,0
6239,0
5731,0
10225,0
1347,1
11478,0
11531,0
6920,0
2274,1
10401,0
2033,1
13714,1
13729,1
497,1
8353,0
10340,0
12480,0
12487,0
14110,1
13504,1
6890,0
9257,0
1430,1
8784,0
12582,0
1566,1
7548,0
10025,0
9869,0
10194,0
9615,0
14771,1
6461,0
12331,0
2140,1
10024,0
11541,0
13058,1
14619,1
14620,1
14638,1
10725,0
6291,0
9466,0
9943,0
12736,0
3797,1
8214,0
11276,0
11350,0
7785,0
3585,1
10126,0
3266,1
9205,0
13345,1
1599,1
503,1
547,1
5380,1
11209,0
11237,0
11300,0
11333,0
11600,0
11804,0
11806,0
11861,0
11897,0
11916,0
11917,0
12773,0
12783,0
13004,1
13073,1
13569,1
6664,0
3945,1
12762,0
10050,0
6438,0
8631,0
12644,0
10328,0
3226,1
2481,1
9111,0
6460,0
8971,0
2360,1
172,1
6034,0
13162,1
15169,1
12042,0
194,1
9361,0
11364,0
2199,1
4758,1
4948,1
14740,1
2488,1
4159,1
4160,1
4161,1
4164,1
4170,1
4175,1
7425,0
6422,0
7423,0
8275,0
10881,0
10460,0
5569,0
7861,0
3902,1
6238,0
2621,1
5882,0
2349,1
2350,1
9128,0
11687,0
11873,0
11879,0
11971,0
11975,0
12019,0
13075,1
13090,1
13142,1
13202,1
13205,1
13228,1
13288,1
13307,1
13337,1
13516,1
13567,1
13813,1
14017,1
14243,1
2175,1
11376,0
6859,0
9193,0
9898,0
9040,0
6257,0
14336,1
2593,1
8224,0
12234,0
4703,1
1587,1
3841,1
7441,0
12572,0
10899,0
2495,1
14080,1
5559,0
9708,0
9510,0
3278,1
11832,0
14435,1
11366,0
1703,1
4299,1
4301,1
4224,1
4225,1
4226,1
4227,1
4228,1
4435,1
4629,1
4877,1
5036,1
3401,1
4464,1
11290,0
12899,0
5517,1
14833,1
2338,1
2169,1
11007,0
14507,1
7818,0
7599,0
1889,1
2185,1
5006,1
7061,0
9842,0
9230,0
7205,0
439,1
443,1
448,1
452,1
10989,0
5732,0
12664,0
9396,0
103,1
14210,1
6883,0
1314,1
5444,1
2525,1
12514,0
6169,0
1879,1
11996,0
13427,1
12226,0
1940,1
5804,0
2324,1
2325,1
2327,1
9151,0
6632,0
4368,1
7958,0
1840,1
9600,0
10038,0
14723,1
14735,1
14736,1
6207,0
6560,0
1715,1
9144,0
6969,0
11547,0
12062,0
1663,1
10979,0
11494,0
8552,0
1654,1
11426,0
11427,0
11428,0
11431,0
11605,0
11671,0
11920,0
11937,0
13554,1
10415,0
4406,1
9706,0
12169,0
13001,1
6786,0
2144,1
208,1
8351,0
12451,0
6591,0
7482,0
5736,0
13122,1
14890,1
8069,0
6168,0
313,1
9705,0
4003,1
11296,0
11810,0
4829,1
4943,1
1712,1
10975,0
6059,0
8015,0
9724,0
12809,0
10272,0
7077,0
4764,1
12398,0
7076,0
5539,0
909,1
11741,0
11794,0
12014,0
12397,0
12772,0
14204,1
6814,0
12313,0
6643,0
2822,1
10122,0
6241,0
3168,1
14174,1
9325,0
4930,1
1349,1
7102,0
6943,0
1374,1
686,1
7722,0
4794,1
335,1
8074,0
5065,1
9832,0
2852,1
2856,1
3562,1
3579,1
768,1
769,1
790,1
799,1
815,1
824,1
298,1
1779,1
629,1
5630,0
10297,0
10495,0
6846,0
7812,0
13654,1
10838,0
11986,0
11987,0
12980,1
12981,1
13066,1
13117,1
13183,1
13820,1
13976,1
8198,0
3793,1
342,1
2094,1
7564,0
4305,1
6412,0
5388,1
10647,0
3434,1
1724,1
7411,0
328,1
2070,1
8225,0
4360,1
8171,0
11127,0
14,1
10676,0
4433,1
12447,0
7466,0
11028,0
1699,1
5853,0
12275,0
490,1
2173,1
10103,0
24,1
3906,1
11099,0
3924,1
9427,0
12405,0
12567,0
10507,0
3035,1
2335,1
6759,0
9167,0
14585,1
7046,0
1510,1
1771,1
1845,1
343,1
10921,0
12648,0
7088,0
13448,1
3954,1
9385,0
12285,0
8093,0
12231,0
1887,1
10339,0
5842,0
6782,0
610,1
6809,0
632,1
650,1
652,1
653,1
707,1
2062,1
11909,0
11970,0
11972,0
12207,0
13111,1
13310,1
13339,1
13438,1
13443,1
13445,1
13460,1
11410,0
3400,1
1604,1
7093,0
9170,0
1615,1
12566,0
620,1
11393,0
169,1
9348,0
12915,0
10408,0
3140,1
2427,1
4828,1
4560,1
7533,0
13549,1
15149,1
10294,0
10391,0
13097,1
14842,1
654,1
703,1
2065,1
12028,0
13323,1
1976,1
4142,1
929,1
1660,1
9731,0
7363,0
6952,0
9272,0
10763,0
5743,0
5785,0
5837,0
10675,0
3766,1
7185,0
15221,1
3675,1
4144,1
6153,0
4677,1
2872,1
7813,0
2421,1
3268,1
7325,0
9718,0
7576,0
2477,1
539,1
2224,1
3626,1
989,1
2380,1
3987,1
3156,1
3159,1
3160,1
3161,1
8376,0
8523,0
9837,0
5828,0
9948,0
6903,0
5196,1
5198,1
5199,1
5229,1
7043,0
12461,0
12745,0
13680,1
2255,1
8420,0
2460,1
12544,0
5532,0
9405,0
13507,1
2973,1
9265,0
12420,0
5023,1
5024,1
11379,0
4853,1
8119,0
6684,0
6831,0
523,1
4181,1
842,1
847,1
852,1
860,1
861,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
11221,0
11542,0
4969,1
7844,0
8819,0
11464,0
12929,0
8042,0
12259,0
1568,1
7618,0
8881,0
6738,0
2409,1
3612,1
3644,1
2331,1
7487,0
11061,0
25,1
13872,1
11268,0
1436,1
12694,0
12852,0
11446,0
11901,0
13226,1
5887,0
9411,0
6858,0
13691,1
8076,0
10978,0
4029,1
9120,0
10109,0
14866,1
3132,1
11977,0
538,1
3576,1
7087,0
9617,0
11336,0
5920,0
6184,0
9623,0
7099,0
8642,0
10177,0
11109,0
13541,1
9226,0
10740,0
9324,0
10943,0
92,1
12316,0
10290,0
12318,0
5379,1
12084,0
12199,0
14562,1
1891,1
12681,0
115,1
3439,1
11670,0
10349,0
2919,1
1669,1
13173,1
6212,0
8410,0
9597,0
10382,0
1360,1
13721,1
11035,0
13859,1
14025,1
7858,0
12020,0
13023,1
13193,1
13194,1
14596,1
135,1
3415,1
12235,0
12475,0
7308,0
4694,1
4859,1
12252,0
13089,1
7014,0
12686,0
6296,0
7866,0
7940,0
8854,0
10643,0
4960,1
6149,0
12875,0
9305,0
14862,1
3831,1
14151,1
6430,0
8657,0
5776,0
8130,0
3680,1
10285,0
2946,1
13006,1
9048,0
7959,0
9593,0
2372,1
11070,0
1608,1
4844,1
3466,1
3631,1
5316,1
8441,0
5416,1
10479,0
2951,1
1253,1
1254,1
2563,1
10082,0
2,1
2983,1
2984,1
8185,0
1064,1
1096,1
1731,1
11666,0
10922,0
605,1
1657,1
3558,1
3592,1
8348,0
7190,0
5910,0
5902,0
7995,0
1475,1
6547,0
9524,0
12822,0
3451,1
7472,0
9668,0
8428,0
3282,1
8176,0
5970,0
7878,0
9721,0
13350,1
4202,1
13889,1
3868,1
3952,1
4253,1
4254,1
4266,1
4270,1
4285,1
4303,1
11713,0
10596,0
8535,0
2608,1
2609,1
4353,1
8944,0
14441,1
9089,0
2625,1
5087,1
15176,1
585,1
1213,1
6405,0
4611,1
4427,1
3312,1
3658,1
14999,1
6803,0
8628,0
3107,1
3128,1
3142,1
3144,1
2367,1
4434,1
4601,1
4602,1
5079,1
5164,1
5170,1
12350,0
7545,0
10061,0
10332,0
14449,1
1154,1
14182,1
7501,0
7909,0
589,1
11923,0
12012,0
5960,0
11884,0
9973,0
12897,0
12819,0
11811,0
1188,1
5182,1
15003,1
9607,0
9056,0
7386,0
12061,0
2917,1
4999,1
2184,1
13126,1
2438,1
15001,1
15004,1
9185,0
11014,0
2182,1
1729,1
1384,1
9846,0
71,1
6363,0
7385,0
12649,0
12669,0
8148,0
3082,1
4783,1
12453,0
347,1
3489,1
6195,0
6313,0
6894,0
10910,0
9864,0
2231,1
159,1
14131,1
9403,0
10754,0
2458,1
9525,0
3835,1
4272,1
12759,0
7764,0
2911,1
9261,0
13862,1
13871,1
2633,1
6501,0
12521,0
12379,0
7035,0
2247,1
5183,1
7382,0
7871,0
8456,0
9983,0
14007,1
9738,0
12557,0
9778,0
1769,1
4763,1
9118,0
7345,0
1646,1
15219,1
10964,0
810,1
10745,0
10008,0
10680,0
305,1
7426,0
5616,0
9008,0
11066,0
2514,1
4600,1
7465,0
5254,1
5572,0
2272,1
2833,1
5867,0
9483,0
8747,0
399,1
401,1
403,1
406,1
409,1
411,1
412,1
414,1
418,1
419,1
424,1
425,1
427,1
428,1
429,1
430,1
431,1
433,1
435,1
6176,0
9657,0
1529,1
3813,1
8761,0
2129,1
12381,0
10616,0
10936,0
2655,1
14088,1
2442,1
5149,1
6900,0
13983,1
14163,1
6148,0
4696,1
4974,1
4979,1
10232,0
10432,0
12802,0
568,1
5602,0
7629,0
8390,0
3018,1
3259,1
3973,1
3986,1
12146,0
9287,0
217,1
7211,0
8444,0
5779,0
3464,1
3487,1
10759,0
12296,0
14100,1
1502,1
7409,0
9937,0
5140,1
5156,1
6134,0
7518,0
7573,0
14658,1
7311,0
12486,0
11022,0
11077,0
13640,1
14793,1
14817,1
15048,1
1157,1
10599,0
11050,0
7200,0
8011,0
2622,1
7851,0
3560,1
3417,1
551,1
14660,1
14669,1
14670,1
5536,0
10171,0
8691,0
8909,0
13176,1
8688,0
6366,0
5032,1
5034,1
5042,1
5061,1
5143,1
3524,1
5590,0
1716,1
1774,1
1916,1
2116,1
6166,0
6215,0
6386,0
8151,0
9025,0
10926,0
12542,0
11856,0
11857,0
13145,1
13492,1
7048,0
2620,1
5020,1
5342,1
2191,1
2219,1
5085,1
5219,1
3855,1
5524,0
14622,1
10968,0
14834,1
2492,1
8039,0
6638,0
7074,0
7863,0
2170,1
10611,0
10708,0
13624,1
14208,1
14474,1
3165,1
1387,1
2741,1
5326,1
8277,0
9728,0
12173,0
5147,1
5154,1
12575,0
7960,0
4542,1
4705,1
4757,1
4824,1
1404,1
8146,0
1912,1
12243,0
13034,1
14087,1
14162,1
14347,1
14407,1
14408,1
14439,1
14477,1
14497,1
6976,0
6042,0
472,1
14816,1
11518,0
10493,0
10504,0
341,1
2200,1
5988,0
8537,0
4145,1
2846,1
3409,1
2727,1
8279,0
3547,1
8447,0
13016,1
1440,1
8254,0
6965,0
9986,0
12209,0
5699,0
1777,1
698,1
6082,0
7334,0
9928,0
3304,1
10600,0
1841,1
4918,1
8251,0
9123,0
10892,0
11342,0
10105,0
10487,0
9544,0
10711,0
12846,0
5683,0
9761,0
11324,0
6785,0
16,1
683,1
3611,1
3898,1
11259,0
12233,0
12340,0
13087,1
467,1
11052,0
12352,0
260,1
6128,0
5672,0
5678,0
5689,0
11764,0
12321,0
6473,0
6510,0
7279,0
7984,0
8995,0
9949,0
14116,1
3897,1
3901,1
7941,0
2851,1
4698,1
6276,0
7727,0
7920,0
9262,0
10313,0
10352,0
10448,0
10598,0
14551,1
14577,1
14578,1
14581,1
14582,1
14902,1
14903,1
14980,1
15030,1
15031,1
15032,1
15033,1
15034,1
15035,1
15105,1
15106,1
12913,0
12365,0
5231,1
7859,0
9882,0
14293,1
9377,0
9670,0
10993,0
8032,0
4207,1
6535,0
14192,1
14212,1
4197,1
818,1
8967,0
15226,1
9896,0
3076,1
3210,1
7646,0
5770,0
5771,0
5773,0
15215,1
15217,1
7332,0
4298,1
12741,0
2318,1
11703,0
11887,0
11922,0
13086,1
12663,0
4592,1
1514,1
9222,0
14398,1
14459,1
2357,1
13559,1
9990,0
10152,0
10355,0
10810,0
807,1
9570,0
2122,1
13196,1
14349,1
3228,1
3865,1
3867,1
4010,1
5058,1
5099,1
13605,1
13625,1
13662,1
13797,1
13973,1
13982,1
14103,1
14114,1
14186,1
6278,0
6109,0
1583,1
6129,0
13455,1
7351,0
9824,0
10955,0
3905,1
5070,1
5071,1
5277,1
5279,1
5282,1
5283,1
1741,1
12707,0
6520,0
4336,1
6432,0
7402,0
9533,0
8486,0
8629,0
1148,1
1149,1
1151,1
1153,1
1158,1
1160,1
1163,1
1165,1
1166,1
1171,1
1172,1
13334,1
10636,0
3371,1
3404,1
8933,0
6849,0
10931,0
6468,0
12072,0
7273,0
9620,0
7248,0
8685,0
3137,1
10782,0
8500,0
2356,1
5854,0
502,1
1931,1
9450,0
1435,1
4441,1
5862,0
7712,0
11760,0
13620,1
13699,1
14021,1
14064,1
14120,1
14121,1
14300,1
7636,0
2414,1
12416,0
1687,1
9999,0
12002,0
7231,0
14048,1
6116,0
8613,0
7849,0
9480,0
8781,0
14140,1
1424,1
2482,1
6613,0
1397,1
12105,0
4451,1
4534,1
4731,1
4736,1
10661,0
10849,0
2479,1
13688,1
11476,0
11546,0
2646,1
10279,0
10298,0
10509,0
969,1
2322,1
8473,0
10844,0
7041,0
5452,1
10396,0
9921,0
8828,0
12125,0
8362,0
580,1
9080,0
13749,1
5327,1
5203,1
5252,1
14465,1
7430,0
9806,0
5705,0
12295,0
242,1
12605,0
11958,0
5805,0
13474,1
5600,0
6671,0
7810,0
3875,1
1783,1
7525,0
6736,0
7189,0
9468,0
1544,1
1706,1
14185,1
15125,1
11672,0
11315,0
246,1
2843,1
14668,1
6767,0
12764,0
14258,1
8496,0
11412,0
3776,1
270,1
3840,1
12532,0
10654,0
4104,1
4189,1
8717,0
9784,0
8606,0
2739,1
7690,0
9800,0
11990,0
10659,0
6089,0
11898,0
11946,0
12003,0
12216,0
10912,0
5884,0
7896,0
8430,0
13409,1
1292,1
3822,1
1046,1
3501,1
6484,0
1097,1
9996,0
9870,0
295,1
7796,0
7556,0
682,1
12604,0
5136,1
125,1
2286,1
7505,0
4091,1
4132,1
7401,0
9292,0
5869,0
4401,1
1890,1
5487,1
9249,0
11177,0
11458,0
11819,0
11896,0
12661,0
13038,1
13343,1
13490,1
13682,1
13711,1
13777,1
13778,1
13823,1
13873,1
13947,1
14006,1
14077,1
14129,1
14150,1
14295,1
14332,1
15139,1
5806,0
5812,0
12493,0
5315,1
12775,0
731,1
732,1
741,1
742,1
745,1
746,1
9966,0
6879,0
11173,0
11263,0
11627,0
11911,0
11928,0
11936,0
12018,0
13127,1
13248,1
13294,1
13371,1
13380,1
13404,1
13562,1
10426,0
10496,0
10556,0
2352,1
7208,0
6593,0
6693,0
7557,0
4465,1
3603,1
7718,0
87,1
5745,0
11258,0
5533,0
9901,0
2075,1
8863,0
8836,0
3215,1
3947,1
4825,1
6442,0
8508,0
8324,0
710,1
8741,0
5753,0
7607,0
8653,0
183,1
2135,1
6774,0
7826,0
8979,0
9856,0
11519,0
5868,0
6764,0
1933,1
13318,1
9284,0
2731,1
2783,1
2803,1
3525,1
6542,0
11505,0
3504,1
12415,0
3227,1
6700,0
1285,1
5726,0
5727,0
5795,0
5796,0
7597,0
7774,0
4790,1
11973,0
13124,1
819,1
778,1
802,1
803,1
804,1
805,1
5157,1
14950,1
6822,0
456,1
6597,0
8017,0
8610,0
6416,0
6729,0
718,1
719,1
720,1
727,1
6519,0
8030,0
9367,0
770,1
771,1
812,1
4234,1
6852,0
5549,0
9270,0
3681,1
11956,0
10064,0
10771,0
11192,0
11641,0
12986,1
13146,1
13233,1
13311,1
6677,0
2347,1
7777,0
1531,1
11439,0
7581,0
9506,0
12140,0
5613,0
11021,0
7587,0
6512,0
577,1
6595,0
9455,0
10138,0
608,1
5168,1
8330,0
6878,0
9934,0
1290,1
1439,1
6922,0
13473,1
4251,1
2751,1
1797,1
2535,1
2922,1
5479,1
344,1
13672,1
13769,1
13834,1
13849,1
13866,1
13967,1
14081,1
14107,1
14299,1
4596,1
5949,0
7446,0
8958,0
9574,0
4936,1
15039,1
2275,1
2583,1
10770,0
277,1
9672,0
9918,0
12893,0
2395,1
8555,0
758,1
9758,0
1695,1
6550,0
4863,1
13328,1
12793,0
10731,0
8512,0
2069,1
12733,0
6466,0
6584,0
6964,0
4178,1
4183,1
4256,1
4486,1
4551,1
4591,1
4594,1
12992,1
6862,0
9016,0
10608,0
12531,0
12120,0
3375,1
10630,0
6851,0
671,1
7122,0
14815,1
3387,1
3396,1
3405,1
3450,1
3481,1
3497,1
3498,1
3500,1
4095,1
4097,1
4108,1
2400,1
2233,1
1954,1
9393,0
12599,0
6028,0
9945,0
6977,0
8749,0
2654,1
4214,1
10748,0
567,1
8156,0
6662,0
1421,1
8913,0
1802,1
2509,1
2511,1
715,1
2662,1
6049,0
6585,0
4431,1
2541,1
11294,0
4621,1
9976,0
10974,0
12034,0
11575,0
11715,0
11891,0
13007,1
5651,0
7510,0
2301,1
13965,1
10729,0
12765,0
12511,0
1484,1
9515,0
13401,1
9068,0
8298,0
2767,1
3940,1
3943,1
6845,0
2683,1
2684,1
2685,1
2686,1
2688,1
2689,1
2691,1
2692,1
2693,1
2694,1
2699,1
2700,1
2701,1
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2710,1
2713,1
2715,1
2716,1
2720,1
2722,1
2723,1
2724,1
1091,1
9371,0
9192,0
2532,1
2534,1
301,1
4820,1
6011,0
212,1
8618,0
10602,0
11370,0
1838,1
1764,1
2441,1
2470,1
2475,1
643,1
1693,1
6177,0
474,1
3428,1
3474,1
3536,1
3542,1
3554,1
3557,1
3559,1
3856,1
3860,1
9319,0
1684,1
8188,0
5425,1
11269,0
3597,1
5362,1
13236,1
14621,1
10781,0
10577,0
1331,1
8650,0
9259,0
829,1
830,1
4710,1
10147,0
14854,1
10733,0
4725,1
9210,0
6320,0
9688,0
1644,1
370,1
2866,1
5640,0
5659,0
11921,0
12625,0
6639,0
12145,0
6127,0
587,1
4246,1
5267,1
9812,0
12571,0
8259,0
4403,1
12326,0
3203,1
10916,0
6351,0
2127,1
9330,0
2640,1
5816,0
10345,0
4643,1
4861,1
9049,0
10750,0
10090,0
1944,1
3485,1
3717,1
3859,1
12063,0
9423,0
1382,1
10525,0
7855,0
14936,1
766,1
3826,1
4555,1
4580,1
1962,1
2970,1
4382,1
4383,1
9912,0
12464,0
1251,1
6353,0
6352,0
8060,0
8417,0
248,1
11881,0
4850,1
4907,1
3823,1
12843,0
10907,0
3037,1
1047,1
12471,0
8287,0
6368,0
7134,0
11400,0
2225,1
4662,1
1620,1
14717,1
14718,1
14725,1
14844,1
14951,1
8407,0
12628,0
7640,0
5914,0
4920,1
4921,1
4922,1
4924,1
4004,1
10735,0
5650,0
1057,1
1354,1
505,1
4760,1
9473,0
13951,1
1541,1
2733,1
4928,1
176,1
8123,0
8982,0
9341,0
1594,1
3058,1
7836,0
2552,1
12385,0
14659,1
571,1
574,1
3073,1
3208,1
9113,0
10112,0
10492,0
12936,0
12823,0
13950,1
8483,0
11653,0
2599,1
7034,0
13552,1
13693,1
2912,1
4105,1
6360,0
6801,0
12197,0
96,1
12266,0
6768,0
14104,1
5364,1
12446,0
2682,1
4217,1
4233,1
5575,0
5579,0
4440,1
4445,1
4481,1
4634,1
4636,1
4658,1
4701,1
4724,1
5001,1
5002,1
5003,1
5008,1
5009,1
5019,1
5035,1
5037,1
5048,1
5057,1
5066,1
5082,1
5100,1
5101,1
5137,1
11264,0
3881,1
8692,0
2659,1
4056,1
4809,1
7885,0
14795,1
1170,1
4797,1
7719,0
2923,1
2952,1
3398,1
14219,1
11196,0
11453,0
5962,0
9255,0
5922,0
4327,1
66,1
5963,0
8885,0
3437,1
5335,1
8842,0
9883,0
12330,0
6253,0
12262,0
3301,1
1950,1
1951,1
4799,1
6065,0
7016,0
7800,0
8449,0
6543,0
13807,1
1982,1
6806,0
4255,1
9993,0
3243,1
12955,0
480,1
6906,0
7459,0
9802,0
11720,0
3000,1
3025,1
3026,1
6755,0
2997,1
2626,1
5697,0
5788,0
5827,0
5834,0
4376,1
12951,0
3783,1
4963,1
7653,0
7942,0
12455,0
1671,1
11835,0
11836,0
11837,0
11859,0
12787,0
12997,1
13420,1
13431,1
13450,1
13470,1
13870,1
1204,1
8479,0
9237,0
2820,1
4390,1
4391,1
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4402,1
9502,0
3843,1
5360,1
4837,1
4022,1
12797,0
9032,0
5546,0
1449,1
3145,1
4840,1
1579,1
6840,0
1535,1
2310,1
12850,0
3399,1
4571,1
5125,1
5175,1
10302,0
540,1
7749,0
8446,0
10586,0
11513,0
12869,0
2968,1
2969,1
11576,0
11643,0
11008,0
2452,1
9729,0
7754,0
7028,0
8660,0
4983,1
557,1
12589,0
2555,1
1711,1
8349,0
623,1
2208,1
1624,1
5411,1
3653,1
12991,1
8989,0
1645,1
14800,1
14801,1
5286,1
5288,1
