Scaffold,Pos,Neg,OddsRatio,p_value,Pos_freq,Neg_freq,Enrichment,log2_Enrichment,Significant
O=C(CSc1nn(-c2ccccc2)c(=S)s1)c1ccn(Cc2ccco2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2cccnc2)n1CCc1ccccc1)Nc1nncs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2cccnc2)n1CCc1ccccc1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2cccnc2)n1C1CCCCC1)NC1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccco2)[nH]1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccco2)[nH]1)NCCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccco2)[nH]1)NC1CCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccco2)[nH]1)N1CCc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccsc2c(=O)n1Cc1ccccc1)NCC1CCCO1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2[nH]1)Nc1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2[nH]1)NC1CCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2[nH]1)N1CCc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2[nH]1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2[nH]1)N1CCCc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2s1)NCCCN1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ncccn2n1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccsc2c(=O)n1Cc1ccccc1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2n1CC(=O)N1CCCCC1)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2n1Cc1ccccc1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2n1C1CCCCC1)Nc1nncs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2n1C1CCCCC1)Nc1nccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2[nH]1)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2cccnc2[nH]1)Nc1nc2ccccc2s1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c(s1)CCC2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c(cc1Cc1nncn1C1CCCCC1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c(cc1CNCCC1CCOCC1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)n1Cc1ccco1)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCCCC2)cc(N2CCOCC2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCCC2)ccc1C(c1nnnn1C1CCCCC1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(-c2ccccc2)n1)NCCN1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(-c2ccccc2)n1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2n1CC(=O)N1CCCCC1)NCc1ccc2c(c1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2n1CC(=O)N1CCCC1)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2n1CC(=O)N1CCCC1)Nc1nccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2n1-c1ccccc1)c1c[nH]c(=O)[nH]c1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c(cc1-n1cnnn1)OCCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)n1Cc1ccco1)Nc1nc2ccccc2s1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2s1)N1CCN(C(=O)c2ccco2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2o1)Nc1ccccc1N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2o1)NCc1n[nH]c(=O)c2ccccc12,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2o1)NCC(=O)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2o1)N1CCc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2nc1N1CCOCC1)N1CCN(CCn2cccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2n1CC(=O)NCc1ccccc1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCc1c[nH]c2ccccc12)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)[nH]1)Nc1nccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)[nH]1)Nc1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCOc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCOc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccno2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCOc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(CNc2ccc3c(c2)CCN3)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(CNc2cc3ccccc3[nH]2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCc1nc(-c2ccccc2)no1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCc1c[nH]c2ccccc12)N1CCN(S(=O)(=O)c2cccs2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCSc1nccc(-c2ccco2)n1)Nc1ccc2c(c1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCSc1nc2ccccc2s1)NC1=NCCS1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCSc1nc(-c2ccccc2)c(-c2ccncc2)[nH]1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCOc1ccccc1)OCC(=O)N1CCN(c2ccccc2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCn1c(=O)c2ccccc2n(CC(=O)Nc2ccccc2)c1=O)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCc1nc2ccccc2s1)N1CCN(S(=O)(=O)c2cccs2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CCCc1nc2ccccc2c(=O)[nH]1)NC1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)[nH]1)NCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2[nH]1)Nc1ccc2c(c1)OCCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2[nH]1)NCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c3c(cnc2o1)COCC3,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c3c(c1)ccn3CCC2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c(s1)CSCC2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc2c(s1)CCCCC2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)[nH]1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)[nH]1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCCCC2)n2ncnc2n1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)[nH]1)N1CCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2[nH]1)c1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2[nH]1)Nc1cnon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2[nH]1)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2[nH]1)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)n1Cc1ccccc1)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ccccc2c(=O)n1CCCC(=O)N1CCCC1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(=O)[nH]1)NC1CCS(=O)(=O)C1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(Nc2ncnc3[nH]ccc23)c2c(c1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(Nc2nc(C34CC5CC(CC(C5)C3)C4)cs2)ncn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(Nc2ccc(N3CCCCC3)cc2)n2ncnc2n1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCOCC2)cc[nH+]1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCNCC2)nc(N2CCOCC2)n1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCNCC2)n2ncnc2n1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(=O)[nH]1)c1c[nH]c(=O)[nH]c1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(=O)[nH]1)NCC1CCCO1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)[nH]1)Nc1nccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(-c2ccco2)n1)Nc1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(-c2ccco2)n1)Nc1cccnc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(-c2ccco2)n1)NCc1cn[nH]c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(Nc2ncnc3[nH]ccc23)cc(N2CCOCC2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccn1)N1CCN(C(=O)c2ccco2)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccn1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)Nc1c[nH]c(=O)[nH]c1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)NC1CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)[nH]1)NCC1CCCO1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncns1)Nc1ccccn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncns1)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncns1)Nc1c[nH]n(-c2ccccc2)c1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncnc2sccc12)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1)N1CCc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)[nH]1)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)[nH]1)NCc1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(=O)n1-c1ccccc1)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2cc3ccccc3o2)[nH]1)Nc1nccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nnc(-c2c[nH]c3ccccc23)o1)N1c2ccccc2CCc2ccccc21,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(-c2nnco2)co1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(-c2nncn2C2CCCCC2)ccn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(-c2nnc3n2CCCCC3)ccn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(-c2nnc(SCC3CCCO3)[nH]2)ccn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(-c2nn3cnnc3s2)ccn1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(-c2nc3ccccc3[nH]2)nc(-c2nc3ccccc3[nH]2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc[nH]1)NC1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc(-c2ccccc2)[nH]1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc[nH]n1)NCCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc[nH]n1)N1CCc2ccccc2C1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc[nH]n1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2sccc2c(=O)n1Cc1ccccc1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2sccc2c(=O)[nH]1)Nc1c[nH]n(-c2ccccc2)c1=O,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2sccc2c(=O)[nH]1)NCc1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc[nH]1)Nc1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc(-c2ccccc2)[nH]1)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc2c(n1)-c1ccccc1CC2)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc(Cc2ccccc2)c(=O)[nH]1)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc(C(=O)Nc2ccccc2)c(=O)[nH]1)NCc1ccc2c(c1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc(-c2ccccc2)n1Cc1ccco1)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc(-c2ccccc2)n1CC1CCCO1)Nc1cc2c(s1)CCCC2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncc(-c2ccccc2)[nH]1)Nc1ccccc1N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCNCC2)cc(N2CCNCC2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1cc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)n2ncnc2n1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2scc(C3CC3)c2c(=O)[nH]1)NC1CCS(=O)(=O)C1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(=O)[nH]1)c1ccn(C2CC2)c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccc(=O)[nH]1)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncn(CC(=O)c2ccccc2)n1)Nc1cccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nccs1)NC1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccn1)Nc1nncs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccn1)Nc1nccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccn1)Nc1ccc2c(c1)OCCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1ncccn1)Nc1ccc2[nH]c(=O)[nH]c2c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(CCNc2ncnc3sccc23)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2scc(-c3ccco3)c2c(=O)[nH]1)NC1CCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCCC3)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2sc3c(c2c(=O)[nH]1)CCCC3)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2sc3c(c2c(=O)[nH]1)CCC3)Nc1nccs1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2nn(-c3ccccc3)c(=O)c-2c2n1CCCCC2)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ncncc2[nH]1)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CSc1nc2ncccn2n1)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(C(c2nnnn2C2CCCCC2)N2CCN(c3ccccc3)CC2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1CCC(c2nc3ccccc3[nH]2)CC1)N1CCCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1CCC(c2ccccc2)CC1)Nc1ccon1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1CCC(c2ccccc2)CC1)NCc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C(=O)c2ccccc2C1=O)Nc1nnc(C2CC2)s1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1C(=O)N1CCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc2c(c1)OCCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(C(c2nnnn2Cc2cccs2)N2CCCCC2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(C(c2nnnn2CC2CCCO2)N2CCN(c3ccccc3)CC2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1CCC(c2nc3ccccc3[nH]2)CC1)NCc1ccc2c(c1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(C(c2nnnn2C2CCCCC2)N(Cc2cccnc2)Cc2ccco2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C2CCCC1CC(NC(=O)c1ccco1)C2)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C2CCCC1CC(NC(=O)c1ccccc1)C2)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C2CCC1CC(c1cccnc1)C2)Nc1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C2CCC1CC(c1cccnc1)C2)Nc1ccc2c(c1)OCO2,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C2CCC1CC(NC(=O)Nc1ccccc1)C2)NCc1ccco1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1CCC(c2ccc3c(c2)OCO3)CC1)N1CCOCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(-n2ncc3cc(-c4nnc[nH]4)sc32)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(-n2ncc3c2ncn2cnnc32)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(-n2nnnc2SCc2cnoc2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(-n2nnnc2SCc2cccc3nsnc23)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(-n2nnnc2Oc2ccc(-n3ccnc3)cc2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
c1ccc(-n2nnnc2N2CCN(c3ncccn3)CC2)cc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1CCC(c2ccccc2)CC1)NC1CCCCC1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1CCC(c2ccc3c(c2)OCO3)CC1)Nc1cn[nH]c1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
O=C(CN1C(=O)c2ccccc2C1=O)OCC(=O)c1ccccc1,0,1,0.0,0.47633990209614663,0.0,0.00013175230566534913,0.0,-inf,False
