core_id,core_note,R_pos,R_group_smiles,R_group_note,mean_shap,n,frac_pos
c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,Other/complex scaffold,R@0,*CCC,Other/complex group,0.38926518539180205,3,1.0
O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,Other/complex scaffold,R@3,*C(C)C,Other/complex group,0.38902458943630336,1,1.0
O=c1[nH]c(-c2ccccc2)nc2ccccc12,Other/complex scaffold,R@3,*C(F)(F)F,Trifluoromethyl (-CF3),0.38889297680725576,2,1.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@10,*C,Methyl (-CH3),0.388505739862012,1,0.0
c1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,Other/complex scaffold,R@0,*CC(=O)O,Carboxyl (-COOH),0.38773719769293774,3,0.6666666666666666
O=C(Nc1nncs1)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,Other/complex scaffold,R@7,*CCC,Other/complex group,0.387658341696806,2,0.5
c1ccc2ccccc2c1,Other/complex scaffold,R@1,*C,Methyl (-CH3),0.38710523178451695,1,0.0
c1ccccc1,Benzene core,R@3,*CCCCCC=CC(=O)CC,Other/complex group,0.38558104219919187,1,1.0
N=c1ccn(Cc2ccccc2)c2ccccc12,Other/complex scaffold,R@0,*CCC,Other/complex group,0.38458854865530157,1,1.0
O=C1CC(c2ccccc2)C=C2SCN(c3ccccc3)CN12,Other/complex scaffold,R@3,*C,Methyl (-CH3),0.3845206149489968,1,0.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@15,*C(F)(F)F,Trifluoromethyl (-CF3),0.38226535583817167,1,1.0
c1ccc(Nc2cccnc2)cc1,Other/complex scaffold,R@10,*C,Methyl (-CH3),0.3813144878768071,1,0.0
c1ccc2ccccc2c1,Other/complex scaffold,R@5,*N,Amino (-NH2),0.3811700820297119,1,0.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@9,*F,Fluoro (-F),0.379537851207715,1,1.0
O=C1CCc2ccc(Sc3ccccc3)cc21,Other/complex scaffold,R@1,*CC(C)C,Other/complex group,0.37936669071496,1,0.0
O=C1NCCC12CCN(c1ccnc(Nc3ccccc3)n1)CC2,Other/complex scaffold,R@1,*C(F)(F)F,Trifluoromethyl (-CF3),0.3793666881574609,1,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@1,*C(C)CO,Other/complex group,0.37936666493624216,1,1.0
c1ccc(-c2ccc(COC3CNC3)cc2)cc1,Other/complex scaffold,R@0,*C(F)(F)F,Trifluoromethyl (-CF3),0.379366651573946,1,1.0
O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,Other/complex scaffold,R@3,*C(F)(F)F,Trifluoromethyl (-CF3),0.3766929578523559,1,1.0
O=C(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@5,*[N+](=O)[O-],Other/complex group,0.3735555278740321,4,0.75
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@2,*CC(C#C)N(O)C(N)=O,Other/complex group,0.3735156641632784,1,0.0
c1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,Other/complex scaffold,R@11,*C#N,Cyano (-CN),0.37265984879923053,1,1.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@5,*[N+](=O)[O-],Other/complex group,0.37177234700357076,1,0.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@15,*C#N,Cyano (-CN),0.3696942718906939,1,1.0
O=C(NCc1ccccc1)N1CCC(Oc2ccccc2)CC1,Other/complex scaffold,R@2,*Cl,Chloro (-Cl),0.3678375416784547,1,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@2,*CCCCCCCNC(=O)O,Carboxyl (-COOH),0.3664610966879991,1,1.0
O=C1CC(c2ccccc2)C=C2SCN(c3ccccc3)CN12,Other/complex scaffold,R@1,*C#N,Cyano (-CN),0.3664199525765897,11,0.8181818181818182
N=c1ccn(Cc2ccccc2)c2ccccc12,Other/complex scaffold,R@0,*CCCCCCC,Other/complex group,0.36613024169491837,1,1.0
N=c1ccn(Cc2ccccc2)c2ccccc12,Other/complex scaffold,R@0,*CC(C)CCCCC,Other/complex group,0.366130233516742,1,1.0
O=C(NCc1ccccc1)N1CCCCC1,Other/complex scaffold,R@8,*CO,Other/complex group,0.36566480996641204,7,0.2857142857142857
c1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,Other/complex scaffold,R@6,*CCC,Other/complex group,0.36492213894598535,1,1.0
O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,Other/complex scaffold,R@5,*C(F)(F)F,Trifluoromethyl (-CF3),0.3649221297564509,1,0.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@7,*C(F)(F)F,Trifluoromethyl (-CF3),0.36492212796292733,1,0.0
O=C(NCc1ccccc1)N1CCC(Oc2ccccc2)CC1,Other/complex scaffold,R@2,*F,Fluoro (-F),0.36435576095936995,1,1.0
c1ccc(-c2csc(Nc3ccncn3)n2)cc1,Other/complex scaffold,R@8,*C,Methyl (-CH3),0.36368518068411504,2,1.0
O=C(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@6,*[N+](=O)[O-],Other/complex group,0.3636066660641518,5,0.8
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@7,*OC,Other/complex group,0.3629813969855604,1,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@9,*C,Methyl (-CH3),0.362981307625887,1,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@9,*C(F)(F)F,Trifluoromethyl (-CF3),0.3611807724573737,2,0.5
O=C1CCc2ccc(Sc3ccccc3)cc21,Other/complex scaffold,R@6,*CC(N)=O,Other/complex group,0.3609124340600829,1,0.0
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccco1,Other/complex scaffold,R@12,*C[SH](=O)=O,Other/complex group,0.3585248647032131,1,1.0
O=C(N[C@H]1CNC1=O)OCCCCC1CCCCC1,Other/complex scaffold,R@12,*CSCCCO,Other/complex group,0.3571491609218356,1,1.0
c1ccccc1,Benzene core,R@3,*CCCCC,Other/complex group,0.3571105213013652,2,0.5
O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,Other/complex scaffold,R@2,*OC,Other/complex group,0.3569731193201733,1,1.0
O=C1NCCC12CCN(c1ccnc(Nc3ccccc3)n1)CC2,Other/complex scaffold,R@1,*C(C)(C)C,Other/complex group,0.35682779490889516,1,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@27,*CCCN=C(N)N,Other/complex group,0.35660190373714984,37,0.8378378378378378
O=C(CCCCCCc1ccccc1)N1CCCC1,Other/complex scaffold,R@3,*CCC,Other/complex group,0.3536993005654949,1,0.0
C(=C1Nc2ccccc2S1)c1ccncn1,Other/complex scaffold,R@4,*N,Amino (-NH2),0.35358687643201847,1,0.0
O=C(N[C@H]1CNC1=O)OCCCCC1CCCCC1,Other/complex scaffold,R@12,*CCCO,Other/complex group,0.35188444223240367,1,1.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@8,*C(F)(F)F,Trifluoromethyl (-CF3),0.34980935597671375,13,0.8461538461538461
O=C1N=C(c2ccccc2)S/C1=C\c1ccccc1,Other/complex scaffold,R@2,*C,Methyl (-CH3),0.3486171336917323,1,1.0
c1ccc(-c2cc(C3CCCNC3)ccn2)cc1,Other/complex scaffold,R@4,*C,Methyl (-CH3),0.3480658800872334,1,0.0
c1ccc([C@@H](Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1,Other/complex scaffold,R@0,*NS(C)(=O)=O,Other/complex group,0.3453265533753438,1,1.0
c1ccc(-c2cc3ccccc3o2)cc1,Other/complex scaffold,R@7,*CC=C(C)CCC=C(C)C,Other/complex group,0.3444853274086199,1,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@2,*CCCCCCCCNC(=O)O,Carboxyl (-COOH),0.3442877182169468,1,1.0
c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,Other/complex scaffold,R@1,*CO,Other/complex group,0.3411673039663583,1,0.0
O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,Other/complex scaffold,R@6,*C(F)(F)F,Trifluoromethyl (-CF3),0.3410052755734796,2,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@1,*OC,Other/complex group,0.3404795420865412,1,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@33,*CCCN=C(N)N,Other/complex group,0.3402480134239287,34,0.8823529411764706
O=c1c2ccccc2oc2ccccc12,Other/complex scaffold,R@3,*CCC(C)(C)O,Other/complex group,0.3397561221536307,1,1.0
O=C1CCc2ccc(Sc3ccccc3)cc21,Other/complex scaffold,R@5,*C,Methyl (-CH3),0.3395165349538729,1,1.0
c1ccc([C@@H](Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1,Other/complex scaffold,R@0,*NS(=O)(=O)C(C)C,Other/complex group,0.3379814247309696,1,1.0
c1ccccc1,Benzene core,R@3,*CCCCCCCCCCCCC,Other/complex group,0.33637595306208823,3,1.0
O=C(Nc1nncs1)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,Other/complex scaffold,R@7,*CS,Other/complex group,0.33567390799483593,3,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@31,*CCCN=C(N)N,Other/complex group,0.33536744953094705,35,0.8285714285714286
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@11,*C=CC,Other/complex group,0.3352965425074217,1,0.0
O=c1ccccn1Cc1ccccc1,Other/complex scaffold,R@5,*C(N)=O,Other/complex group,0.33395264731370844,1,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@33,*CCCN,Other/complex group,0.3304276389280858,1,0.0
NO_SCAF,Unknown scaffold,R@NA,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,Whole molecule,0.3284467639023205,1,1.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@1,*CN(C)C,Other/complex group,0.32602826247602934,1,0.0
c1ccc(-c2nc[nH]n2)cc1,Other/complex scaffold,R@8,*C(=O)N(C)C,Other/complex group,0.3257764859538131,9,1.0
O=c1cc(-c2ccccc2)oc2c1ccc1occc12,Other/complex scaffold,R@2,*OC,Other/complex group,0.3256914627418155,2,1.0
O=C(NCc1ccccc1)N1CCC(Oc2ccccc2)CC1,Other/complex scaffold,R@10,*C[SH](=O)=O,Other/complex group,0.3252907769456215,1,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@1,*CC(=O)O,Carboxyl (-COOH),0.3252312529439223,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@3,*Cl,Chloro (-Cl),0.3249707386530645,1,1.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@1,*F,Fluoro (-F),0.32350519632109354,2,1.0
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@9,*N,Amino (-NH2),0.32140055685158586,1,1.0
N=c1ccn(Cc2ccccc2)c2ccccc12,Other/complex scaffold,R@0,*CCCCCCCC,Other/complex group,0.3183528713489068,1,1.0
c1ccccc1,Benzene core,R@3,*CCCCCCCCC,Other/complex group,0.3180175694214995,1,1.0
O=C1N=C(c2ccccc2)S/C1=C\c1ccccc1,Other/complex scaffold,R@2,*OC,Other/complex group,0.3151385648725409,2,0.5
c1ccc(-c2ccccc2)cc1,Other/complex scaffold,R@1,*C(C)C,Other/complex group,0.3142238011423615,2,0.5
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@12,*CCCC,Other/complex group,0.31377602145948913,1,1.0
O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,Other/complex scaffold,R@2,*C,Methyl (-CH3),0.313631051350967,1,1.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*C,Methyl (-CH3),0.31363104542106157,1,0.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*C=C(C)C(=O)CCC(C)=CCO,Other/complex group,0.3128392543803784,1,1.0
O=C(COc1ccccc1)Cn1ccc2ccccc21,Other/complex scaffold,R@4,*C#N,Cyano (-CN),0.3103211336656386,1,0.0
c1ccccc1,Benzene core,R@3,*NC(N)=NN=C,Other/complex group,0.31004319722705986,2,1.0
c1ccoc1,Other/complex scaffold,R@3,*C(=O)O,Carboxyl (-COOH),0.3092982135931379,1,0.0
c1ccc(N[C@@H]2CCNc3ccc(-c4ccccc4)cc32)cc1,Other/complex scaffold,R@1,*COC=O,Other/complex group,0.30799648106494715,4,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@31,*CCCCN=C(N)N,Other/complex group,0.30706344508507755,1,1.0
O=C(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@5,*Cl,Chloro (-Cl),0.3067828012026439,3,1.0
O=C1CC(c2ccccc2)C=C2SCN(c3ccccc3)CN12,Other/complex scaffold,R@2,*OC,Other/complex group,0.3055040205435944,3,0.6666666666666666
c1ccc(-c2nc[nH]n2)cc1,Other/complex scaffold,R@3,*CS,Other/complex group,0.30527735900159314,4,1.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*CCCCC,Other/complex group,0.3047823239794525,1,1.0
c1ccc(Cc2cc3ccc4ccccc4c3[nH]2)cc1,Other/complex scaffold,R@2,*OC,Other/complex group,0.3045856646313041,1,1.0
c1ccc(-c2nc[nH]c2-c2ccncc2)cc1,Other/complex scaffold,R@12,*C=CCOCC,Other/complex group,0.30394468905069516,1,0.0
O=C(NCc1ccccc1)N1CCCCC1,Other/complex scaffold,R@3,*C,Methyl (-CH3),0.3033636484469753,1,0.0
O=S(=O)(Nc1cccc2ccccc12)c1ccccc1,Other/complex scaffold,R@2,*CC,Other/complex group,0.30329215932761144,2,1.0
c1ccc2ccccc2c1,Other/complex scaffold,R@6,*CCO,Other/complex group,0.3028180748951854,1,1.0
O=C(c1ccccc1)c1cnc(Nc2ccccc2)s1,Other/complex scaffold,R@8,*F,Fluoro (-F),0.30276228817056106,5,0.8
c1ccccc1,Benzene core,R@5,*N,Amino (-NH2),0.3017914706888405,1,0.0
C(#Cc1cccc(-n2ccc3cncnc32)c1)Cc1nccs1,Other/complex scaffold,R@7,*C,Methyl (-CH3),0.3013659961579833,1,1.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@6,*[N+](=O)[O-],Other/complex group,0.2972909447944403,1,0.0
c1ccc([C@@H](Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1,Other/complex scaffold,R@2,*NC(=O)NC(C)(C)C,Other/complex group,0.2968062118816306,1,1.0
c1ccccc1,Benzene core,R@3,*CCCCCC(O)CC(=O)CC,Other/complex group,0.2954124399475404,1,1.0
c1ccc(-c2cc3ccccc3o2)cc1,Other/complex scaffold,R@9,*CC=C(C)C,Other/complex group,0.29521148430285393,1,1.0
O=S(=O)(Nc1cccc2ccccc12)c1ccccc1,Other/complex scaffold,R@2,*C,Methyl (-CH3),0.2939607071202772,1,1.0
O=c1ccccn1Cc1ccccc1,Other/complex scaffold,R@2,*Br,Bromo (-Br),0.29385552852909314,1,0.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@1,*CNNC=O,Other/complex group,0.2932101195874566,1,1.0
c1ccccc1,Benzene core,R@3,*NNC=O,Other/complex group,0.28808066540841537,1,1.0
c1ccc(-c2ccc(COC3CNC3)cc2)cc1,Other/complex scaffold,R@4,*C(F)(F)F,Trifluoromethyl (-CF3),0.2860965009822394,1,1.0
c1ccc(-c2csc(Nc3ccncn3)n2)cc1,Other/complex scaffold,R@0,*C(F)(F)F,Trifluoromethyl (-CF3),0.2860964908322785,1,1.0
N=c1ccn(Cc2ccccc2)c2ccccc12,Other/complex scaffold,R@5,*C(F)(F)F,Trifluoromethyl (-CF3),0.2860964869905729,1,1.0
c1ccc(-c2csc3ncnc(Sc4nnn[nH]4)c23)cc1,Other/complex scaffold,R@0,*C(F)(F)F,Trifluoromethyl (-CF3),0.28609648582641967,1,1.0
c1ccc(Cc2cc3ccc4ccccc4c3[nH]2)cc1,Other/complex scaffold,R@0,*C(F)(F)F,Trifluoromethyl (-CF3),0.28609648265410215,1,0.0
O=C(COc1ccccc1)Cn1ccc2ccccc21,Other/complex scaffold,R@9,*C(C)(C)C,Other/complex group,0.28609647141274763,1,1.0
c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,Other/complex scaffold,R@3,*NC=O,Other/complex group,0.2848932698309779,7,0.5714285714285714
c1ccccc1,Benzene core,R@3,*CCCCCCCCOC=O,Other/complex group,0.283151296323922,1,1.0
c1ccc(O[C@H]2CCCCO2)cc1,Other/complex scaffold,R@0,*CSC(=O)NC,Other/complex group,0.28252631281793583,1,1.0
c1ccc2ccccc2c1,Other/complex scaffold,R@6,*O,Hydroxyl (-OH),0.2824397428712473,2,1.0
c1ccc(-c2cc(C3CCCNC3)ccn2)cc1,Other/complex scaffold,R@4,*CCCCCCCO,Other/complex group,0.2817977813210746,1,0.0
O=C(Nc1nncs1)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,Other/complex scaffold,R@7,*C(C)C,Other/complex group,0.27775152116373647,1,1.0
N=c1ccn(Cc2ccccc2)c2ccccc12,Other/complex scaffold,R@4,*C(F)(F)F,Trifluoromethyl (-CF3),0.27775149847002467,1,1.0
O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,Other/complex scaffold,R@5,*C(F)(F)F,Trifluoromethyl (-CF3),0.2777514885747223,1,1.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@5,*CCCC,Other/complex group,0.27775148346700007,1,1.0
O=C1NCCC12CCN(c1ccnc(Nc3ccccc3)n1)CC2,Other/complex scaffold,R@3,*N,Amino (-NH2),0.2776386494642793,2,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@30,*CCCCN,Other/complex group,0.27746237031248244,37,0.8378378378378378
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*CC(=CCO)CCC=C(C)CCC(O)C(C)(C)O,Other/complex group,0.27662408722244436,1,1.0
O=C(NCc1ccccc1)N1CCC(Oc2ccccc2)CC1,Other/complex scaffold,R@2,*CNC=O,Other/complex group,0.27551305309680174,1,1.0
O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,Other/complex scaffold,R@3,*[N+](=O)[O-],Other/complex group,0.27326876929873833,1,1.0
C(=C1Nc2ccccc2S1)c1ccncn1,Other/complex scaffold,R@4,*NCCO,Other/complex group,0.2726262762735132,1,1.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*CCNCC,Other/complex group,0.2720407437955146,1,0.0
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@8,*OC(F)(F)F,Trifluoromethyl (-CF3),0.27201524307747604,1,1.0
O=C(N1CCC(c2ccccc2)CC1)n1ccc(=O)o1,Other/complex scaffold,R@2,*C(C)(C)C,Other/complex group,0.2714267255141749,1,1.0
O=C(N1CCC(c2ccccc2)CC1)n1ccc(=O)o1,Other/complex scaffold,R@2,*C(F)(F)F,Trifluoromethyl (-CF3),0.27142671927140327,1,1.0
c1ccc(-c2csc3ncnc(Sc4nnn[nH]4)c23)cc1,Other/complex scaffold,R@2,*C(F)(F)F,Trifluoromethyl (-CF3),0.269152012289851,1,1.0
O=C(c1ccccc1)c1cnc(Nc2ccccc2)s1,Other/complex scaffold,R@4,*[N+](=O)[O-],Other/complex group,0.2690322993648806,2,0.0
c1ccccc1,Benzene core,R@5,*C=CCO,Other/complex group,0.2686126096177759,1,1.0
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccco1,Other/complex scaffold,R@12,*CCCC=O,Other/complex group,0.26818113716944936,2,1.0
c1ccccc1,Benzene core,R@3,*CC=O,Other/complex group,0.26557964293897385,3,0.6666666666666666
c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,Other/complex scaffold,R@4,*C(N)=O,Other/complex group,0.2655490544453082,13,0.7692307692307693
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@11,*C,Methyl (-CH3),0.2634918973890308,1,1.0
c1ccc(N[C@@H]2CCNc3ccc(-c4ccccc4)cc32)cc1,Other/complex scaffold,R@0,*S(C)(=O)=O,Other/complex group,0.2629211046369164,2,1.0
C(=C1Nc2ccccc2S1)c1ccncn1,Other/complex scaffold,R@4,*NCCCN,Other/complex group,0.26292109563655686,1,1.0
c1ccc(-c2cc3ccccc3o2)cc1,Other/complex scaffold,R@7,*C=O,Other/complex group,0.2620140928811452,1,1.0
c1ccc([C@@H](Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1,Other/complex scaffold,R@1,*CCN(C)C(N)=O,Other/complex group,0.261088934232248,1,1.0
O=C(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@8,*[N+](=O)[O-],Other/complex group,0.26016647783399094,1,1.0
C(#Cc1cccc(-n2ccc3cncnc32)c1)Cc1nccs1,Other/complex scaffold,R@6,*F,Fluoro (-F),0.2597384066793893,2,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@33,*CCCCN,Other/complex group,0.2589967367130157,1,1.0
c1ccc(Oc2ccccc2)cc1,Other/complex scaffold,R@0,*CCCCO,Other/complex group,0.2573794828967948,1,1.0
O=C(COc1ccccc1)Cn1ccc2ccccc21,Other/complex scaffold,R@4,*C(N)=O,Other/complex group,0.25676796496190946,1,1.0
O=C(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@1,*[N+](=O)[O-],Other/complex group,0.2552958910309826,1,1.0
O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,Other/complex scaffold,R@2,*C(=O)NO,Other/complex group,0.2548039563935163,1,1.0
c1ccccc1,Benzene core,R@5,*C=C(C#N)C(N)=O,Cyano (-CN),0.2521119169632584,1,1.0
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CSCCN1,Other/complex scaffold,R@19,*C#N,Cyano (-CN),0.2499082481226651,1,1.0
c1ccc(Nc2ccnc(Nc3ccc(-c4ccsc4)cn3)n2)cc1,Other/complex scaffold,R@2,*C(F)(F)F,Trifluoromethyl (-CF3),0.24982389630094987,5,1.0
c1ccc(Nc2cccnc2)cc1,Other/complex scaffold,R@6,*Cl,Chloro (-Cl),0.24965228857763577,2,1.0
O=S(=O)(Nc1cccc2ccccc12)c1ccccc1,Other/complex scaffold,R@6,*SCC(=O)O,Carboxyl (-COOH),0.24909209626033166,3,1.0
NO_SCAF,Unknown scaffold,R@NA,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,Whole molecule,0.24751764609027305,1,0.0
O=C(COc1ccccc1)Cn1ccc2ccccc21,Other/complex scaffold,R@4,*C(=O)OC,Carboxyl (-COOH),0.2474328690332186,1,0.0
c1ccc(N[C@@H]2CCNc3ccc(-c4ccccc4)cc32)cc1,Other/complex scaffold,R@5,*COC=O,Other/complex group,0.24739831762417452,1,1.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*CC(=CCO)CC=CC(C)(C)O,Other/complex group,0.2461813007175806,1,1.0
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccco1,Other/complex scaffold,R@12,*CC(C)(C)C=O,Other/complex group,0.24439291025191778,1,1.0
c1ccccc1,Benzene core,R@3,*CO,Other/complex group,0.24348313625457443,44,0.8409090909090909
N=c1ccn(Cc2ccccc2)c2ccccc12,Other/complex scaffold,R@0,*CNCCC,Other/complex group,0.24298244189776597,1,0.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*C=C(C)C(O)CCC(C)=CCO,Other/complex group,0.24197209744670545,1,1.0
O=c1ccc2ccccc2o1,Other/complex scaffold,R@2,*CC(=CCO)CCC=O,Other/complex group,0.2418037890092819,1,1.0
O=c1cc(-c2ccccc2)oc2c1ccc1occc12,Other/complex scaffold,R@4,*C(C)(C)O,Other/complex group,0.24090215796604753,1,1.0
O=C(NCc1ccccc1)N1CCCCC1,Other/complex scaffold,R@1,*C,Methyl (-CH3),0.24069196392883896,1,0.0
c1ccccc1,Benzene core,R@2,*C(C)=O,Other/complex group,0.23919599066903174,1,1.0
c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,Other/complex scaffold,R@0,*CCO,Other/complex group,0.23638694050896447,1,1.0
c1ccc(-c2nc[nH]n2)cc1,Other/complex scaffold,R@3,*CCS,Other/complex group,0.23635446173284436,1,1.0
O=C1N=C(c2ccccc2)S/C1=C\c1ccccc1,Other/complex scaffold,R@1,*C,Methyl (-CH3),0.23248438838345464,1,0.0
c1ccc(-c2nc[nH]n2)cc1,Other/complex scaffold,R@0,*OC(F)(F)F,Trifluoromethyl (-CF3),0.23135009136603912,1,1.0
O=C(NCc1ccccc1)N1CCC(Oc2ccccc2)CC1,Other/complex scaffold,R@6,*C[SH](=O)=O,Other/complex group,0.2312386125777266,1,1.0
O=C(Nc1ccccc1)N1CCCCC1,Other/complex scaffold,R@1,*OC(F)(F)F,Trifluoromethyl (-CF3),0.23101421134879274,8,0.875
O=C(NCc1ccccc1)c1ccccc1,Other/complex scaffold,R@11,*CC(=O)O,Carboxyl (-COOH),0.226834417646387,1,0.0
c1ccc(Cc2cc3ccc4ccccc4c3[nH]2)cc1,Other/complex scaffold,R@2,*F,Fluoro (-F),0.22412430331860378,1,1.0
O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,Other/complex scaffold,R@2,*F,Fluoro (-F),0.224124298472816,1,1.0
