,Label
14794,1
6321,0
7740,0
6354,0
10734,0
10741,0
10210,0
1393,1
7787,0
7582,0
5591,0
6673,0
513,1
11767,0
6208,0
7495,0
183,1
8730,0
10713,0
2736,1
2745,1
2762,1
6858,0
1565,1
4286,1
9815,0
2988,1
11029,0
11230,0
11854,0
12394,1
12782,1
12801,1
12881,1
12930,1
12951,1
13043,1
13224,1
13247,1
13262,1
13460,1
13495,1
4320,1
221,1
1625,1
5358,0
6615,0
7261,0
11470,0
9169,0
1383,1
8591,0
7170,0
14170,1
8834,0
9304,0
11380,0
4555,1
2115,1
6001,0
8823,0
9930,0
13320,1
13651,1
170,1
1099,1
7135,0
7154,0
7641,0
11680,0
10399,0
12497,1
12586,1
12700,1
12857,1
6918,0
5349,0
7972,0
2501,1
2635,1
9605,0
6601,0
12447,1
13137,1
13144,1
13348,1
7843,0
8030,0
322,1
13530,1
2368,1
4878,1
11694,0
9559,0
7951,0
5819,0
6738,0
7823,0
1766,1
8557,0
6763,0
6919,0
11336,0
12415,1
12887,1
12935,1
12939,1
13004,1
13005,1
13006,1
13055,1
13056,1
13057,1
13112,1
9996,0
4374,1
1620,1
1936,1
2024,1
9707,0
1403,1
1917,1
12959,1
8512,0
3915,1
4002,1
4537,1
4541,1
4545,1
4546,1
4625,1
8489,0
1063,1
4385,1
13996,1
2484,1
346,1
1672,1
11489,0
2178,1
12248,0
5506,0
2148,1
12291,0
2995,1
11846,0
6871,0
3460,1
3619,1
3774,1
3778,1
4606,1
4607,1
2388,1
11966,0
2308,1
7490,0
9391,0
9867,0
6837,0
4874,1
14398,1
11303,0
6436,0
7772,0
50,1
6632,0
6769,0
7278,0
7755,0
7896,0
8444,0
10003,0
1596,1
4220,1
1927,1
9883,0
11529,0
5026,0
14234,1
14241,1
5152,0
5156,0
5179,0
676,1
677,1
3519,1
3534,1
4060,1
4278,1
8423,0
10105,0
10032,0
4217,1
8015,0
2016,1
7346,0
5584,0
1735,1
5933,0
11435,0
5913,0
7757,0
8622,0
10017,0
14357,1
14358,1
8082,0
6130,0
8634,0
11456,0
6118,0
8186,0
8850,0
1259,1
8963,0
7132,0
32,1
2069,1
4628,1
222,1
7104,0
7841,0
13547,1
10927,0
6538,0
7284,0
7721,0
13742,1
7439,0
13201,1
4442,1
11662,0
10324,0
518,1
3301,1
11945,0
11757,0
5782,0
15044,1
15045,1
10029,0
5950,0
2238,1
3320,1
11107,0
13410,1
2050,1
351,1
13956,1
14710,1
14732,1
14733,1
14734,1
2210,1
6095,0
6921,0
1666,1
6453,0
7789,0
11976,0
3913,1
8195,0
2241,1
6280,0
14122,1
14123,1
10636,0
6246,0
3616,1
14399,1
4798,1
2153,1
9109,0
5599,0
7098,0
8932,0
2717,1
419,1
14254,1
14255,1
14256,1
7121,0
1426,1
12413,1
5914,0
11913,0
12089,0
663,1
1293,1
5471,0
7205,0
1812,1
11958,0
4300,1
6030,0
13396,1
613,1
619,1
2371,1
10038,0
3987,1
11479,0
12232,0
11983,0
9371,0
9372,0
9763,0
2780,1
11514,0
2796,1
2829,1
6087,0
6650,0
9963,0
0,1
5952,0
9600,0
2261,1
3982,1
6594,0
4505,1
6122,0
6386,0
10290,0
2711,1
3895,1
8596,0
5620,0
5966,0
84,1
325,1
9529,0
9886,0
10706,0
10844,0
1580,1
2295,1
5893,0
7288,0
7496,0
1700,1
7513,0
5301,0
9105,0
3845,1
9508,0
3449,1
10374,0
14353,1
7947,0
1045,1
3364,1
4110,1
4605,1
4660,1
4677,1
9127,0
1271,1
4015,1
4032,1
5825,0
11856,0
2596,1
1850,1
6904,0
8723,0
11924,0
11650,0
1384,1
14211,1
14212,1
4464,1
33,1
5649,0
6212,0
12156,0
598,1
8219,0
1542,1
11859,0
1085,1
1630,1
1632,1
6348,0
14023,1
14024,1
14034,1
13194,1
5676,0
2147,1
4910,1
6893,0
7688,0
14789,1
14936,1
14988,1
14989,1
12004,0
12048,0
261,1
2085,1
2086,1
11691,0
7028,0
7040,0
13704,1
5245,0
10409,0
1604,1
14460,1
14461,1
1335,1
948,1
11250,0
4747,1
916,1
7960,0
3555,1
14968,1
11428,0
515,1
12264,0
12821,1
9770,0
7982,0
14406,1
15043,1
639,1
11599,0
6933,0
9421,0
9691,0
8604,0
10008,0
10465,0
6909,0
7644,0
1172,1
172,1
1602,1
6176,0
7213,0
8355,0
9221,0
6820,0
3210,1
1664,1
6824,0
10725,0
3418,1
988,1
7741,0
12523,1
2243,1
3200,1
6487,0
7634,0
5416,0
5659,0
7247,0
9155,0
10364,0
4796,1
11432,0
11547,0
14835,1
15081,1
9801,0
13285,1
14935,1
12007,0
923,1
111,1
10056,0
6408,0
6736,0
6497,0
8021,0
11999,0
9268,0
2891,1
9986,0
4565,1
3095,1
3097,1
3098,1
3108,1
3109,1
3608,1
5436,0
2425,1
2450,1
2451,1
4753,1
2781,1
3715,1
4232,1
5790,0
11742,0
12590,1
12799,1
12913,1
14530,1
3983,1
12333,1
1342,1
11977,0
6662,0
7067,0
1238,1
13973,1
13974,1
13976,1
4785,1
1171,1
4261,1
3400,1
5894,0
5671,0
11419,0
11633,0
10964,0
3039,1
9080,0
2244,1
9704,0
8473,0
8518,0
4186,1
5320,0
3947,1
1206,1
5549,0
5272,0
3440,1
568,1
617,1
1532,1
12176,0
4137,1
13151,1
2532,1
2553,1
2567,1
2569,1
3466,1
8819,0
4719,1
10635,0
10721,0
10876,0
10883,0
10909,0
10910,0
10911,0
10942,0
10960,0
11026,0
11033,0
11037,0
11043,0
11044,0
11052,0
11072,0
11085,0
11087,0
11101,0
11118,0
11122,0
11139,0
11176,0
11202,0
11234,0
11238,0
11283,0
11286,0
11300,0
11302,0
11310,0
11844,0
9905,0
9437,0
11714,0
10684,0
10044,0
352,1
12736,1
1040,1
12761,1
4790,1
8277,0
4107,1
4532,1
4533,1
9480,0
9670,0
5695,0
3292,1
10403,0
6283,0
4994,0
11066,0
7140,0
11346,0
8234,0
9708,0
7428,0
2187,1
11187,0
12214,0
13284,1
6464,0
342,1
10859,0
10926,0
12466,1
12467,1
12468,1
12533,1
12618,1
12886,1
12888,1
12937,1
10293,0
10079,0
6131,0
2216,1
13537,1
71,1
4836,1
4078,1
12718,1
12807,1
12811,1
12892,1
12946,1
12964,1
13185,1
13403,1
13438,1
13516,1
13682,1
3036,1
2291,1
5057,0
5076,0
14130,1
8098,0
2252,1
12178,0
1280,1
7512,0
885,1
8704,0
2710,1
3816,1
5055,0
6127,0
138,1
11917,0
11689,0
9025,0
1181,1
3858,1
97,1
125,1
7776,0
9698,0
4214,1
326,1
5009,0
31,1
7335,0
2932,1
2578,1
2476,1
2441,1
5539,0
3009,1
2658,1
2681,1
2729,1
9723,0
7565,0
11057,0
13217,1
11753,0
13774,1
8222,0
12341,1
10142,0
4883,1
10242,0
6532,0
2269,1
7435,0
10186,0
2022,1
2646,1
2647,1
2649,1
14105,1
14106,1
9592,0
9791,0
2302,1
7271,0
9547,0
9619,0
10819,0
2894,1
238,1
2758,1
12147,0
12215,0
2122,1
7936,0
5927,0
5394,0
9909,0
1065,1
13411,1
13442,1
13500,1
13563,1
6597,0
1921,1
10051,0
1716,1
14168,1
14169,1
422,1
11206,0
12374,1
12611,1
12815,1
11393,0
11867,0
13213,1
6566,0
8909,0
1166,1
8476,0
12149,0
1285,1
7215,0
9687,0
9539,0
9863,0
9249,0
14659,1
12816,1
13128,1
1805,1
9684,0
11299,0
12169,0
14803,1
14804,1
14805,1
10305,0
5988,0
9665,0
9906,0
11453,0
3564,1
7886,0
12175,0
12186,0
7480,0
3271,1
9783,0
2968,1
8856,0
13087,1
1311,1
427,1
471,1
5008,0
12513,1
12971,1
13045,1
13238,1
13282,1
13362,1
13472,1
13536,1
13571,1
13593,1
13642,1
13669,1
13678,1
13717,1
13858,1
13870,1
13871,1
13877,1
6300,0
3701,1
12609,1
9709,0
6106,0
8332,0
12862,1
9998,0
2927,1
2159,1
8754,0
6225,0
8486,0
2011,1
161,1
5690,0
14543,1
10,1
12,1
894,1
8029,0
8630,0
1862,1
14878,1
14879,1
14632,1
13114,1
7096,0
6091,0
7095,0
7942,0
10455,0
10088,0
5194,0
7544,0
3662,1
5926,0
2300,1
5554,0
2179,1
3047,1
8771,0
757,1
3338,1
3396,1
9807,0
14251,1
14317,1
14856,1
14857,1
14860,1
14862,1
14863,1
14864,1
1846,1
11232,0
6687,0
7405,0
9570,0
8678,0
5948,0
14180,1
2272,1
7901,0
6361,0
12163,0
4388,1
1305,1
3607,1
7318,0
9335,0
10469,0
2177,1
13926,1
5182,0
9352,0
9144,0
2977,1
3861,1
3896,1
4024,1
14258,1
11213,0
1409,1
4443,1
4447,1
211,1
309,1
838,1
1117,1
1155,1
5899,0
5983,0
8315,0
8469,0
3769,1
3781,1
3782,1
3783,1
5132,0
14714,1
1983,1
1839,1
10661,0
15039,1
7510,0
7286,0
2109,1
3412,1
3443,1
6728,0
9516,0
8879,0
6861,0
1193,1
5516,0
8363,0
8902,0
10644,0
5396,0
12238,0
9036,0
92,1
14035,1
6558,0
1037,1
5060,0
2207,1
14978,1
5845,0
14193,1
14199,1
14200,1
11772,0
1674,1
5480,0
11928,0
8791,0
6270,0
4109,1
7627,0
1567,1
9231,0
9702,0
6901,0
8695,0
5910,0
8984,0
1419,1
8783,0
7216,0
8450,0
9408,0
1651,1
12474,1
11356,0
8228,0
1367,1
5399,0
5828,0
7414,0
8401,0
9118,0
10640,0
10058,0
4157,1
9744,0
9926,0
13847,1
6444,0
1810,1
371,1
10748,0
14866,1
15019,1
15020,1
15021,1
6235,0
7156,0
5402,0
12904,1
5321,0
8858,0
7729,0
5844,0
302,1
9348,0
4336,1
8671,0
9325,0
5005,0
5028,0
1417,1
10622,0
6263,0
8391,0
9964,0
11879,0
9965,0
6743,0
4895,1
12210,0
6742,0
5158,0
15133,1
15134,1
15135,1
15136,1
15140,1
15141,1
6470,0
11881,0
6281,0
2523,1
9774,0
5928,0
2873,1
12749,1
8974,0
4681,1
1069,1
6759,0
6616,0
1094,1
825,1
826,1
4531,1
324,1
7732,0
4773,1
9501,0
2563,1
3986,1
4256,1
4489,1
454,1
7136,0
7828,0
9942,0
10862,0
12217,0
287,1
1483,1
562,1
5274,0
14352,1
6505,0
7507,0
13407,1
10414,0
1315,1
2057,1
3124,1
3932,1
3967,1
6360,0
6530,0
7073,0
11696,0
7875,0
3559,1
331,1
1747,1
7235,0
4050,1
6083,0
5017,0
10223,0
3125,1
1428,1
7075,0
317,1
1728,1
7902,0
4103,1
8177,0
8743,0
14,1
10258,0
4169,1
12018,0
7137,0
10696,0
1408,1
5522,0
13449,1
13634,1
414,1
1844,1
9756,0
144,1
11569,0
10842,0
3678,1
9075,0
132,1
323,1
13448,1
10113,0
2770,1
1981,1
6423,0
8806,0
1813,1
1848,1
6715,0
1231,1
1473,1
1577,1
517,1
11821,0
12226,0
6751,0
13175,1
3717,1
9027,0
11832,0
7752,0
11321,0
12472,1
1623,1
10002,0
12428,1
12492,1
537,1
6466,0
28,1
5238,0
5239,0
5253,0
3484,1
3485,1
3486,1
3493,1
3495,1
3496,1
3543,1
3544,1
3556,1
3557,1
10642,0
11267,0
3084,1
1317,1
6939,0
8493,0
1579,1
2792,1
557,1
11251,0
1789,1
7855,0
12638,1
10055,0
2848,1
2102,1
4570,1
4257,1
7208,0
13273,1
15145,1
9981,0
10042,0
5769,0
6080,0
6196,0
14538,1
1220,1
2983,1
3015,1
11635,0
7638,0
7944,0
7986,0
1704,1
3877,1
828,1
1371,1
9382,0
7030,0
6619,0
8917,0
10340,0
8322,0
8468,0
10257,0
3522,1
6842,0
46,1
8808,0
3407,1
3879,1
5823,0
4367,1
2580,1
7508,0
2093,1
2972,1
6984,0
9368,0
7245,0
2155,1
638,1
640,1
3329,1
859,1
2033,1
3743,1
2956,1
2962,1
5781,0
8042,0
8057,0
8206,0
9507,0
5503,0
9607,0
6577,0
4620,1
4669,1
11839,0
13422,1
1906,1
8097,0
2142,1
12103,0
5149,0
9045,0
12300,0
2706,1
8912,0
11990,0
5146,0
5161,0
11237,0
4596,1
7777,0
6526,0
6543,0
620,1
749,1
10770,0
10771,0
10772,0
10773,0
11065,0
12381,1
12654,1
12950,1
12969,1
13257,1
13430,1
13445,1
13483,1
13650,1
4724,1
11051,0
11235,0
11270,0
12434,1
7702,0
11807,0
1791,1
1792,1
1794,1
6404,0
2073,1
3829,1
3831,1
1979,1
7164,0
10761,0
25,1
1732,1
1799,1
9720,0
11059,0
1378,1
2518,1
2274,1
2373,1
13140,1
13393,1
13394,1
5561,0
9058,0
6521,0
13436,1
7734,0
10626,0
3791,1
9546,0
9697,0
14814,1
2844,1
11610,0
463,1
3261,1
5259,0
6184,0
11165,0
5709,0
6058,0
7607,0
1795,1
4188,1
9848,0
10886,0
13263,1
8877,0
10319,0
8973,0
10575,0
81,1
5261,0
6489,0
9978,0
11886,0
5445,0
5900,0
6567,0
6831,0
1811,1
3938,1
104,1
3131,1
11449,0
10012,0
2645,1
1379,1
12936,1
5911,0
7783,0
9229,0
10033,0
1080,1
13463,1
10707,0
14235,1
14689,1
7543,0
14958,1
14959,1
14960,1
14961,1
14962,1
14393,1
124,1
3103,1
12044,0
6963,0
4386,1
4602,1
12890,1
6679,0
13414,1
13589,1
5991,0
7862,0
8906,0
8539,0
10219,0
4715,1
5821,0
4748,1
6229,0
8959,0
14810,1
3600,1
13612,1
5385,0
7265,0
9088,0
5451,0
7791,0
3410,1
9975,0
2678,1
11361,0
11553,0
11845,0
12126,0
12422,1
12551,1
12653,1
8691,0
7628,0
9223,0
2020,1
10785,0
1569,1
1570,1
3167,1
3342,1
4958,0
8120,0
5043,0
10100,0
2682,1
2383,1
2384,1
2385,1
2242,1
9742,0
2,1
2938,1
8811,0
7858,0
12025,0
12360,1
10533,0
531,1
1871,1
4123,1
10714,0
8016,0
6845,0
5581,0
5575,0
7671,0
1663,1
2414,1
2432,1
2785,1
3151,1
7381,0
10870,0
8105,0
2981,1
7846,0
5874,0
5990,0
6363,0
13088,1
3961,1
13296,1
13466,1
1161,1
4031,1
4198,1
5756,0
5841,0
7326,0
10393,0
11530,0
11472,0
10168,0
8218,0
14183,1
4098,1
8592,0
14912,1
8731,0
6891,0
9116,0
23,1
5712,0
509,1
991,1
6078,0
4302,1
4162,1
3010,1
3395,1
12259,0
145,1
4793,1
2826,1
3881,1
10639,0
12247,0
2017,1
3930,1
3931,1
8844,0
10141,0
14266,1
933,1
14019,1
7421,0
7784,0
514,1
13539,1
13677,1
5633,0
11568,0
9627,0
12598,1
12419,1
11527,0
964,1
4869,1
14973,1
9239,0
8698,0
7049,0
11663,0
14306,1
14307,1
14308,1
2059,1
2103,1
2467,1
2468,1
2475,1
8832,0
10673,0
1854,1
1431,1
1105,1
9520,0
1279,1
1337,1
1479,1
1583,1
5579,0
5628,0
5797,0
7537,0
8399,0
10279,0
11890,0
7816,0
2810,1
4940,0
4972,0
336,1
3180,1
5993,0
7004,0
8135,0
10511,0
9536,0
1886,1
148,1
13975,1
9044,0
10330,0
2140,1
9157,0
14208,1
7209,0
8638,0
7462,0
2629,1
8911,0
14242,1
14244,1
2311,1
6926,0
10062,0
11992,0
6706,0
682,1
683,1
704,1
713,1
729,1
738,1
13850,1
9386,0
12112,0
9438,0
1470,1
4500,1
8764,0
7008,0
1358,1
4758,1
9824,0
10601,0
741,1
10323,0
9666,0
10261,0
294,1
7097,0
5252,0
8655,0
10778,0
2199,1
4288,1
7134,0
5277,0
8930,0
1919,1
2534,1
5540,0
9121,0
8443,0
6232,0
7535,0
8776,0
8812,0
11788,0
5854,0
9294,0
1249,1
3576,1
8456,0
1784,1
11994,0
10183,0
10560,0
2339,1
13931,1
2116,1
4833,1
6575,0
14359,1
14360,1
5818,0
4387,1
5075,0
5082,0
13351,1
12398,1
495,1
5233,0
7310,0
8068,0
2723,1
2734,1
2741,1
2744,1
11748,0
8934,0
375,1
2403,1
8123,0
5455,0
3527,1
10980,0
10336,0
11906,0
13943,1
1225,1
3526,1
3529,1
3531,1
5234,0
5250,0
13220,1
14511,1
6966,0
12104,0
10687,0
10797,0
13390,1
13790,1
937,1
10171,0
10742,0
7078,0
9165,0
2303,1
7533,0
3242,1
3107,1
479,1
14870,1
14876,1
14877,1
5154,0
9836,0
9411,0
9540,0
12940,1
8378,0
6047,0
4837,1
5453,0
10108,0
10185,0
14082,1
3219,1
5219,0
3807,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,1
3815,1
3819,1
13132,1
13227,1
13294,1
13383,1
6717,0
13458,1
4979,0
2316,1
2606,1
2607,1
2675,1
13009,1
13230,1
14416,1
10605,0
14728,1
2175,1
7699,0
6634,0
6685,0
7924,0
1840,1
11069,0
11179,0
14194,1
14201,1
14202,1
2870,1
1110,1
12403,1
5243,0
11798,0
12194,0
7630,0
4720,1
4721,1
4722,1
4727,1
1126,1
7814,0
1643,1
14330,1
14331,1
14332,1
14336,1
14337,1
14338,1
14340,1
14341,1
14343,1
6642,0
5699,0
396,1
14703,1
11365,0
10977,0
12548,1
330,1
1863,1
5728,0
9166,0
3882,1
14387,1
2350,1
2930,1
3650,1
12304,0
3235,1
8124,0
4848,1
11506,0
1174,1
7932,0
6629,0
9644,0
11799,0
5355,0
1481,1
4619,1
4652,1
4658,1
4680,1
7236,0
8848,0
3003,1
10172,0
1568,1
4672,1
8317,0
9819,0
10463,0
11180,0
10920,0
11288,0
11290,0
12674,1
12706,1
12790,1
12955,1
13037,1
13544,1
9174,0
10291,0
13205,1
5332,0
9414,0
11150,0
6443,0
11510,0
14086,1
14087,1
14088,1
14643,1
14644,1
13237,1
390,1
10744,0
11967,0
249,1
5795,0
5608,0
5724,0
6294,0
11495,0
11933,0
12411,1
13957,1
3477,1
10756,0
10828,0
12373,1
14509,1
2036,1
3749,1
14040,1
14043,1
14136,1
14147,1
14182,1
14599,1
14600,1
14612,1
14672,1
14730,1
14731,1
14770,1
14771,1
14772,1
14773,1
14775,1
14776,1
14779,1
14780,1
14782,1
14783,1
14850,1
14951,1
15097,1
15098,1
12631,1
11979,0
4897,1
7834,0
10345,0
14132,1
9630,0
9745,0
10650,0
7693,0
3964,1
6179,0
12354,1
3956,1
748,1
8618,0
70,1
7597,0
9568,0
3145,1
12313,0
7334,0
5143,0
5144,0
5212,0
5213,0
13456,1
6990,0
4049,1
1966,1
14823,1
12276,0
4283,1
1237,1
8870,0
14563,1
14564,1
2007,1
13280,1
10750,0
10983,0
11172,0
10382,0
739,1
9205,0
1779,1
12958,1
14189,1
1714,1
4600,1
6776,0
7258,0
7838,0
9344,0
3058,1
10512,0
10539,0
12368,1
12525,1
12665,1
12680,1
12805,1
13124,1
5971,0
5777,0
1301,1
5796,0
13184,1
7253,0
7327,0
10592,0
4043,1
4052,1
4692,1
5379,0
5775,0
6357,0
6804,0
1439,1
12336,1
6167,0
4082,1
6097,0
7283,0
7812,0
2271,1
2834,1
5683,0
5811,0
10208,0
3462,1
3504,1
8585,0
6509,0
10545,0
6124,0
11674,0
9453,0
9918,0
6900,0
8373,0
2846,1
10360,0
8185,0
2006,1
5523,0
1108,1
2913,1
7930,0
1170,1
4172,1
7292,0
8048,0
2256,1
3073,1
3334,1
3335,1
3409,1
4473,1
10311,0
10676,0
7317,0
2081,1
12032,0
10753,0
10903,0
11369,0
11623,0
6882,0
15129,1
15130,1
15131,1
632,1
633,1
634,1
641,1
7819,0
11974,0
8467,0
223,1
8532,0
1153,1
2160,1
6254,0
1118,1
11707,0
6659,0
8054,0
10240,0
10426,0
2158,1
13434,1
8274,0
8971,0
2328,1
12878,1
852,1
2152,1
7664,0
10422,0
6711,0
5067,0
10047,0
9591,0
8514,0
11727,0
8038,0
503,1
8714,0
13522,1
4963,0
5247,0
7876,0
13007,1
7101,0
9481,0
5365,0
11905,0
231,1
12223,0
11605,0
5481,0
13191,1
5232,0
6516,0
8298,0
3652,1
1488,1
7199,0
14907,1
14909,1
9106,0
1262,1
1411,1
14021,1
15103,1
11450,0
11144,0
235,1
2554,1
13058,1
6427,0
12437,1
14075,1
8184,0
11269,0
3535,1
906,1
7698,0
8379,0
10229,0
4661,1
4682,1
4686,1
9447,0
8306,0
2420,1
7647,0
8110,0
11619,0
10237,0
5748,0
13312,1
13418,1
13494,1
13714,1
10515,0
5557,0
7909,0
8043,0
13130,1
1030,1
3591,1
1432,1
3133,1
3143,1
909,1
9653,0
9548,0
284,1
7489,0
7227,0
615,1
12221,0
4817,1
114,1
1931,1
7183,0
4237,1
5426,0
7282,0
9195,0
5541,0
4147,1
10553,0
10574,0
10581,0
10670,0
10884,0
10993,0
11162,0
11287,0
11339,0
12628,1
12662,1
12753,1
12839,1
12870,1
12919,1
13033,1
13068,1
13074,1
13096,1
13149,1
13181,1
13426,1
5513,0
8044,0
12108,0
5293,0
7177,0
293,1
2980,1
4389,1
4926,1
9880,0
11907,0
9624,0
6552,0
5400,0
10496,0
10498,0
10500,0
10504,0
10505,0
10506,0
10548,0
10583,0
11761,0
12046,0
12543,1
12689,1
12429,1
13239,1
13666,1
1998,1
6866,0
6534,0
6695,0
7685,0
4191,1
3291,1
7412,0
76,1
5499,0
8503,0
5150,0
9575,0
1730,1
8549,0
8521,0
2918,1
3711,1
4567,1
6205,0
8007,0
7993,0
644,1
8436,0
5422,0
7595,0
8051,0
166,1
4831,1
11372,0
5598,0
8475,0
1669,1
13078,1
8929,0
2464,1
3161,1
3361,1
3439,1
6183,0
11363,0
3199,1
12030,0
2929,1
6341,0
1022,1
5810,0
6550,0
7744,0
8589,0
3533,1
4588,1
4626,1
4629,1
4630,1
4632,1
4633,1
4639,1
4657,1
4527,1
13548,1
13693,1
751,1
1123,1
2755,1
4392,1
5807,0
7708,0
4842,1
14925,1
6479,0
383,1
6240,0
7686,0
8308,0
6090,0
6391,0
14140,1
14152,1
6164,0
5873,0
6013,0
1267,1
3978,1
8340,0
3990,1
6512,0
5174,0
8916,0
3413,1
11604,0
9725,0
10348,0
10487,0
10488,0
10523,0
10536,0
10555,0
10606,0
6315,0
1993,1
7472,0
1251,1
11293,0
162,1
1254,1
8631,0
11739,0
5248,0
10685,0
7264,0
6157,0
501,1
6455,0
8692,0
9799,0
536,1
4863,1
8000,0
6725,0
7649,0
1027,1
1396,1
11808,0
13190,1
4023,1
2426,1
1507,1
2215,1
2651,1
5097,0
333,1
7293,0
7871,0
4285,1
5617,0
8116,0
10138,0
10225,0
4687,1
15022,1
1922,1
2266,1
10347,0
266,1
10486,0
10491,0
10531,0
2051,1
8231,0
693,1
9410,0
1404,1
6200,0
4604,1
13164,1
12488,1
10310,0
8200,0
1726,1
12378,1
6337,0
8392,0
8594,0
4952,0
4980,0
5246,0
4694,1
4696,1
4699,1
4700,1
12889,1
7275,0
8241,0
8652,0
11143,0
11722,0
3057,1
10198,0
6511,0
762,1
779,1
14701,1
12672,1
12834,1
12899,1
12948,1
13060,1
13267,1
13398,1
13443,1
13444,1
13596,1
2061,1
1887,1
1688,1
9656,0
9852,0
6803,0
9298,0
6643,0
8445,0
2405,1
3094,1
10326,0
494,1
7826,0
6298,0
1150,1
8568,0
2015,1
2067,1
4422,1
649,1
2345,1
5704,0
6227,0
4166,1
2219,1
11106,0
4315,1
9631,0
10621,0
11639,0
12845,1
13366,1
13645,1
13792,1
5300,0
7189,0
1948,1
13833,1
10307,0
12439,1
12115,0
1502,1
8188,0
13211,1
8707,0
7961,0
185,1
7907,0
6504,0
1578,1
2055,1
3140,1
4756,1
5594,0
7336,0
7836,0
8113,0
8232,0
8602,0
10662,0
10930,0
11233,0
11278,0
11647,0
11909,0
12240,0
12462,1
12481,1
14046,1
14047,1
14056,1
14153,1
14192,1
14286,1
14523,1
14630,1
14653,1
903,1
9017,0
8840,0
2260,1
2265,1
290,1
201,1
9582,0
9765,0
9821,0
1566,1
10796,0
10815,0
10823,0
11156,0
11216,0
572,1
1401,1
5855,0
399,1
5458,0
7795,0
8587,0
5500,0
5560,0
1391,1
7863,0
5051,0
11061,0
3289,1
4993,0
13089,1
14413,1
10358,0
10152,0
1548,1
7353,0
7968,0
986,1
10473,0
4400,1
9804,0
14781,1
10313,0
4410,1
8860,0
6040,0
6327,0
1356,1
359,1
485,1
488,1
11583,0
12243,0
6275,0
11747,0
5794,0
511,1
4013,1
4922,1
9275,0
11812,0
7934,0
4150,1
11939,0
2914,1
10525,0
6039,0
1783,1
8978,0
2325,1
5490,0
10007,0
5031,0
5093,0
5138,0
5139,0
9749,0
1677,1
3177,1
3865,1
3866,1
4080,1
9070,0
1277,1
1893,1
7540,0
14890,1
700,1
3593,1
4742,1
8989,0
1694,1
2697,1
14133,1
9795,0
9890,0
1001,1
6041,0
6108,0
7294,0
8093,0
437,1
3601,1
3092,1
3166,1
3592,1
12584,1
10502,0
2772,1
872,1
12087,0
7955,0
6048,0
6797,0
11262,0
1882,1
4354,1
1332,1
1119,1
1156,1
2034,1
5891,0
5970,0
6539,0
6848,0
7169,0
7748,0
8248,0
8374,0
8429,0
8435,0
9186,0
9827,0
9868,0
11708,0
8680,0
10646,0
7330,0
5586,0
5114,0
5205,0
5244,0
5251,0
3755,1
10316,0
5299,0
876,1
1072,1
429,1
4494,1
9114,0
13821,1
1260,1
2411,1
4676,1
165,1
7782,0
9495,0
9647,0
1310,1
2789,1
7525,0
2231,1
11998,0
14524,1
686,1
701,1
3128,1
3239,1
8755,0
10433,0
11704,0
12802,1
12558,1
8171,0
11441,0
2284,1
6705,0
10732,0
12639,1
2853,1
2899,1
6138,0
8690,0
11789,0
85,1
11871,0
6429,0
13944,1
5361,0
6428,0
2095,1
4551,1
1453,1
4904,1
8620,0
10526,0
10807,0
11167,0
11244,0
12009,0
12386,1
12691,1
12838,1
13030,1
13059,1
13125,1
13126,1
13171,1
13221,1
13295,1
13354,1
13425,1
13477,1
13498,1
13643,1
13680,1
3654,1
8382,0
2408,1
2409,1
4556,1
7569,0
14687,1
943,1
4535,1
7418,0
2765,1
4215,1
11225,0
14045,1
10969,0
11308,0
5688,0
7389,0
5596,0
4073,1
523,1
2855,1
2856,1
3129,1
4971,0
9757,0
9800,0
9921,0
5944,0
11863,0
3001,1
1853,1
1874,1
4538,1
6302,0
8262,0
9404,0
9511,0
6187,0
13766,1
1706,1
6460,0
4026,1
9650,0
2945,1
12841,1
407,1
6580,0
7127,0
9475,0
11476,0
2896,1
2900,1
3005,1
6420,0
2726,1
2306,1
5714,0
6226,0
8194,0
9597,0
4126,1
12828,1
4090,1
4097,1
6499,0
8154,0
11730,0
13784,1
13800,1
13804,1
13814,1
13815,1
13818,1
13856,1
13861,1
13876,1
13884,1
13888,1
982,1
8160,0
8886,0
2521,1
13020,1
13117,1
13182,1
13197,1
13214,1
13315,1
13429,1
13455,1
13647,1
9140,0
4020,1
4039,1
4576,1
3784,1
12496,1
8668,0
5170,0
1183,1
2859,1
4579,1
1299,1
6498,0
1256,1
2879,1
4428,1
2752,1
5200,0
9987,0
262,1
3024,1
3033,1
4381,1
9984,0
11151,0
2889,1
2912,1
13062,1
13077,1
10664,0
2132,1
9378,0
7451,0
6701,0
8354,0
4731,1
484,1
12209,0
2239,1
1416,1
8017,0
560,1
1870,1
1599,1
2404,1
3389,1
12883,1
8636,0
1357,1
14916,1
14917,1
5285,0
6166,0
8430,0
7351,0
11097,0
7554,0
11741,0
9719,0
4154,1
14128,1
14129,1
14790,1
14791,1
14792,1
14793,1
5446,0
6313,0
8102,0
8880,0
5398,0
8637,0
5119,0
14858,1
5366,0
12229,0
8572,0
13091,1
7311,0
760,1
1184,1
10175,0
10900,0
4079,1
11549,0
13575,1
11701,0
4954,0
11719,0
1268,1
4701,1
11560,0
12482,1
12602,1
12688,1
12925,1
3878,1
8868,0
7347,0
10462,0
14162,1
14007,1
14008,1
14009,1
